,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_depth,param_iterations,params,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall
0,56.59389715194702,0.9589982803278678,7.5215636730194095,0.05022709541034194,1,500,"{'depth': 1, 'iterations': 500}",0.8202247191011236,0.8714069591527988,0.8373333333333334,0.8259052924791086,0.8614958448753463,0.8432732370609193,0.019958635481140914,55,0.8445993031358885,0.8454769447377684,0.849733570159858,0.8493932905067809,0.8472803347280334,0.8472966886536659,0.0020455686156935046,0.3975493533015657,0.39210347174948945,0.42779291553133514,0.4039509536784741,0.42370572207084467,0.4090204426673111,0.014223450900182115,52,0.4127362506385152,0.4089902945683637,0.40721824991487915,0.4051753489955737,0.4136874361593463,0.4095615160553356,0.0032297928121365394
1,67.1184226512909,1.1771277271035305,7.468756818771363,0.11115719745820549,1,650,"{'depth': 1, 'iterations': 650}",0.8251057827926658,0.8704268292682927,0.8364864864864865,0.827538247566064,0.8619246861924686,0.8442964163860833,0.018458974303595947,53,0.8465019143752175,0.8461267605633803,0.8496428571428571,0.8474153297682709,0.8469812630117973,0.8473336249723047,0.0012338275455870155,0.39823008849557523,0.3886997957794418,0.42166212534059944,0.4053133514986376,0.4209809264305177,0.40697721885993554,0.012845978504144717,55,0.4140984164822067,0.4091605652988251,0.40500510725229827,0.40466462376574736,0.41556009533537625,0.40969776162689076,0.004502772065490442
2,79.44661536216736,0.9315875328311443,7.43521089553833,0.11766218746805668,1,800,"{'depth': 1, 'iterations': 800}",0.8319209039548022,0.874051593323217,0.8322324966974901,0.8298465829846583,0.862116991643454,0.8460337336069278,0.018413819738502774,48,0.8492672714584787,0.844996501049685,0.8483767392079914,0.8487334998216197,0.8470629127563434,0.8476873848588238,0.0015294723719591855,0.40095302927161336,0.39210347174948945,0.42915531335149865,0.4053133514986376,0.42166212534059944,0.4098374201742938,0.013615412861785418,46,0.41443895794312957,0.41120381406436235,0.4048348655090228,0.40500510725229827,0.4148791283622744,0.4100723746262175,0.0043945599765233675
3,88.08453450202941,1.0832649500232723,7.552713775634766,0.05550260135143352,1,950,"{'depth': 1, 'iterations': 950}",0.8267605633802817,0.8703427719821163,0.8384512683578104,0.8259052924791086,0.8597222222222223,0.8442364360271183,0.017867612913919896,54,0.8485376044568245,0.8464744703021883,0.8464005702066999,0.8499108734402852,0.8444833625218914,0.8471613761855779,0.0018802213710754682,0.39959155888359427,0.3975493533015657,0.42779291553133514,0.4039509536784741,0.42166212534059944,0.41010934834254514,0.012267666176131389,45,0.4149497701345139,0.4149497701345139,0.40432414027919644,0.4058563159686755,0.4104528430371127,0.4101065679108025,0.004439239414785888
4,101.05744924545289,2.2749991354012167,7.55318546295166,0.21183206735482304,1,1100,"{'depth': 1, 'iterations': 1100}",0.8257790368271954,0.8734756097560976,0.8340026773761714,0.8268698060941828,0.8662952646239555,0.8452844913572757,0.020410962308346,52,0.8513703443429375,0.8493827160493828,0.8525,0.8493395215994288,0.8482613277133825,0.8501707819410264,0.0015376777149246719,0.39686861810755614,0.39006126616746084,0.42438692098092645,0.40667574931880107,0.42370572207084467,0.40833961278325837,0.013871439064757763,53,0.4125659799080538,0.4100119189511323,0.40636704119850187,0.40500510725229827,0.4111338100102145,0.40901677146404014,0.002869967649085681
5,109.46304483413697,1.0558285650593864,7.670041751861572,0.1308332103369576,1,1250,"{'depth': 1, 'iterations': 1250}",0.8309659090909091,0.8694992412746586,0.8362183754993342,0.8294036061026352,0.8625,0.8457174393081017,0.016859483943719146,50,0.8523842917251052,0.8463960811756474,0.8508365966536133,0.8502501786990707,0.8493006993006993,0.8498335695108272,0.0019892756065786987,0.39823008849557523,0.39006126616746084,0.42779291553133514,0.40735694822888285,0.42302452316076294,0.40929310499078003,0.01433037389277441,51,0.4139281457517453,0.41188489698620806,0.40687776642832824,0.40500510725229827,0.4135171944160708,0.4102426221669301,0.003626480131303599
6,119.6563958644867,1.033637329613519,7.721505260467529,0.2516515955824007,1,1400,"{'depth': 1, 'iterations': 1400}",0.833570412517781,0.8702290076335878,0.8371467025572006,0.8282548476454293,0.8595271210013908,0.8457456358735098,0.016232509318610016,49,0.8499475341028332,0.8497354497354498,0.8530146271851587,0.849305308158176,0.8462608695652174,0.8496527577493671,0.0021457643784268746,0.39891082368958475,0.3880190605854323,0.42370572207084467,0.40735694822888285,0.4209809264305177,0.4077946552139292,0.013395736519301376,54,0.41375787502128386,0.41018218968159376,0.4070480081716037,0.4058563159686755,0.41419816138917265,0.41020851004646586,0.003389583092776887
7,137.30670614242553,12.296514634688267,7.585343503952027,0.13139451212311004,1,1550,"{'depth': 1, 'iterations': 1550}",0.8253521126760563,0.8681818181818182,0.8393574297188755,0.8312586445366529,0.8633193863319386,0.8454938819304553,0.017195826874508123,51,0.8502264019505399,0.8484848484848485,0.8523131672597865,0.8493395215994288,0.8472027972027972,0.8495133472994801,0.001718959317756298,0.39891082368958475,0.39006126616746084,0.4271117166212534,0.4094005449591281,0.42166212534059944,0.4094292526137101,0.013770043866496343,50,0.4156308530563596,0.4100119189511323,0.40772897514470546,0.40500510725229827,0.41249574395641814,0.41017451967218277,0.003684823142953352
8,141.60828914642335,2.0803927023006836,7.541170310974121,0.1738482724751482,1,1700,"{'depth': 1, 'iterations': 1700}",0.828169014084507,0.8702865761689291,0.839142091152815,0.8326359832635983,0.8647140864714087,0.8469895566302609,0.017197283892174633,45,0.8517229376957883,0.8467204489652753,0.8492373181979426,0.8527104136947218,0.8486657303370787,0.8498113697781614,0.002156588229175642,0.4002722940776038,0.39278420694349897,0.4264305177111717,0.40667574931880107,0.4223433242506812,0.40970118078196144,0.012836946481951295,47,0.4166524774391282,0.4110335433339009,0.40755873340143,0.4070480081716037,0.4114742934967654,0.4107534111685657,0.0034447962387166033
9,155.82490429878234,7.328177261452944,7.499940490722656,0.19893450074235627,1,1850,"{'depth': 1, 'iterations': 1850}",0.8291316526610645,0.8721461187214612,0.8380187416331994,0.8294036061026352,0.8631284916201117,0.846365734370143,0.01788865675955452,47,0.8507462686567164,0.8492763854571126,0.8522605909576362,0.849607982893799,0.8476357267950964,0.8499053909520722,0.00154204521539755,0.4029952348536419,0.39006126616746084,0.4264305177111717,0.40735694822888285,0.4209809264305177,0.4095649413896292,0.012986166647375633,49,0.41733356036097397,0.40967137749020943,0.40755873340143,0.4058563159686755,0.41198501872659177,0.41048100118957614,0.003995059171070901
